,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
25881,29,4.6,30.362686,78.06889,30.392686,78.09889,2022-02-13,18.75,18.833333333333332,4,2,1,0,70,10
25882,30,4.7,23.374989,85.335486,23.484989,85.445486,2022-03-20,18.833333333333332,19.083333333333332,4,2,1,0,150,0
25883,24,4.9,13.022394,80.242439,13.152394,80.372439,2022-03-20,23.583333333333332,23.75,2,2,0,3,85,7
25884,36,4.6,18.543626,73.905101,18.623626,73.985101,2022-03-06,21.833333333333332,22.0,2,0,0,0,255,3
25885,35,5.0,26.90519,75.810753,26.98519,75.890753,2022-03-16,20.166666666666668,20.25,0,2,0,0,180,7
25886,33,4.9,21.186608,72.794136,21.276608,72.884136,2022-03-02,22.333333333333332,22.5,4,2,1,0,125,10
25887,35,4.7,12.981615,80.231598,13.011615,80.261598,2022-03-28,19.0,19.25,1,2,0,0,150,13
25888,21,4.7,12.906229,77.596791,12.986229,77.676791,2022-03-16,17.5,17.75,2,2,0,0,90,12
25889,39,4.8,0.0,0.0,0.06,0.06,2022-02-11,22.5,22.666666666666668,3,2,0,3,145,14
25890,23,5.0,0.0,0.0,0.01,0.01,2022-03-05,9.833333333333334,10.083333333333334,1,1,0,0,90,6
25891,37,4.6,13.026279,80.174568,13.116279,80.264568,2022-04-02,17.416666666666668,17.583333333333332,3,2,0,3,125,3
25892,23,4.8,21.149834,72.778666,21.209834,72.838666,2022-03-28,19.916666666666668,20.166666666666668,1,1,1,0,75,10
25893,21,4.8,18.55144,73.804855,18.63144,73.884855,2022-03-18,20.666666666666668,20.916666666666668,2,1,1,3,135,12
25894,36,4.5,22.722634,75.886959,22.852634,76.016959,2022-04-06,21.166666666666668,21.333333333333332,2,0,0,3,215,7
25895,34,4.7,19.12663,72.829976,19.21663,72.919976,2022-03-08,20.583333333333332,20.666666666666668,3,2,2,0,270,3
25896,25,4.7,22.651847,75.881991,22.711847,75.941991,2022-03-13,18.416666666666668,18.666666666666668,2,2,1,0,80,7
25897,22,4.2,26.911927,75.797282,26.971927,75.857282,2022-03-28,21.833333333333332,22.0,3,3,0,3,260,15
25898,34,3.5,13.058616,80.264151,13.128616,80.334151,2022-04-06,20.0,20.25,5,1,1,0,160,10
25899,35,4.9,22.728163,75.884212,22.818163,75.974212,2022-03-29,22.25,22.5,0,3,1,0,145,5
25900,37,4.9,0.0,0.0,0.02,0.02,2022-03-21,10.25,10.416666666666666,3,2,0,0,140,12
25901,22,4.6,18.593481,73.785901,18.643481,73.835901,2022-03-11,22.666666666666668,22.75,4,0,0,0,75,9
25902,25,4.7,26.914142,75.805704,27.004142,75.895704,2022-03-14,22.583333333333332,22.75,5,3,1,0,145,8
25903,34,4.6,22.308096,73.167753,22.388096,73.247753,2022-04-04,18.166666666666668,18.416666666666668,1,3,0,0,150,13
25904,34,4.4,21.186438,72.794115,21.256438,72.864115,2022-03-18,19.5,19.666666666666668,0,2,1,0,185,15
25905,33,4.6,0.0,0.0,0.13,0.13,2022-03-12,20.5,20.75,4,1,0,3,100,7
25906,39,4.6,26.914142,75.805704,27.004142,75.895704,2022-03-06,23.25,23.333333333333332,0,1,0,0,130,3
25907,33,4.8,12.970324,77.645748,13.050324,77.725748,2022-03-14,21.333333333333332,21.5,5,3,0,0,120,11
25908,21,4.6,17.429585,78.392621,17.559585,78.522621,2022-03-23,21.5,21.666666666666668,1,3,0,0,140,15
25909,28,4.7,12.304569,76.643622,12.384569,76.723622,2022-03-12,18.666666666666668,18.833333333333332,2,3,1,0,65,13
25910,28,4.8,26.956431,75.776649,27.086431,75.906649,2022-03-29,19.25,19.5,5,2,0,3,130,5
25911,20,4.9,0.0,0.0,0.13,0.13,2022-03-18,20.75,20.833333333333332,1,3,0,0,125,3
25912,26,5.0,22.732225,75.874765,22.812225,75.954765,2022-03-02,19.416666666666668,19.5,2,1,2,0,205,5
25913,30,4.8,22.31279,73.170283,22.34279,73.200283,2022-03-01,17.666666666666668,17.916666666666668,1,2,0,0,80,10
25914,37,4.7,13.027018,80.254791,13.137018,80.364791,2022-03-27,21.166666666666668,21.25,0,2,0,0,175,11
25915,33,4.8,22.31279,73.170283,22.38279,73.240283,2022-03-31,23.25,23.333333333333332,3,1,0,0,220,8
25916,30,5.0,23.353783,85.326967,23.443783,85.416967,2022-03-10,17.333333333333332,17.416666666666668,1,2,0,3,205,9
25917,23,4.9,26.910262,75.783013,26.930262,75.803013,2022-03-07,10.583333333333334,10.75,1,3,2,3,90,7
25918,21,4.9,13.045479,80.23311,13.135479,80.32311,2022-03-12,22.916666666666668,23.0,1,2,0,0,110,12
25919,35,4.5,13.086438,80.220672,13.096438,80.230672,2022-03-30,9.75,9.833333333333334,2,3,0,1,135,9
25920,27,4.4,23.357804,85.325146,23.437804,85.405146,2022-03-18,19.25,19.416666666666668,4,3,1,0,170,10
25921,37,4.8,26.492106,80.327797,26.622106,80.457797,2022-02-12,17.583333333333332,17.833333333333332,2,1,0,3,125,14
25922,27,4.9,18.592718,73.773572,18.662718,73.843572,2022-04-02,21.833333333333332,22.083333333333332,0,2,1,3,90,5
25923,24,4.9,23.234249,77.434007,23.364249,77.564007,2022-02-12,20.833333333333332,21.0,1,3,1,3,140,2
25924,34,4.1,25.443994,81.860187,25.453994,81.870187,2022-02-13,11.0,11.25,5,1,0,1,170,7
25925,36,4.9,26.913483,75.803139,27.023483,75.913139,2022-03-16,21.75,21.833333333333332,5,3,1,0,265,0
25926,22,4.9,19.003517,72.82765,19.023517,72.84765,2022-03-15,8.583333333333334,8.75,3,2,0,0,70,11
25927,22,4.9,30.914057,75.83982,30.984057,75.90982,2022-02-16,19.333333333333332,19.416666666666668,5,2,0,0,140,12
25928,24,4.5,26.846156,75.8023,26.916156,75.8723,2022-03-04,23.833333333333332,0.0,1,1,0,3,130,14
25929,24,4.9,12.304569,76.643622,12.334569,76.673622,2022-04-05,17.583333333333332,17.666666666666668,1,1,2,0,80,10
25930,22,4.7,26.902908,75.792934,26.912908,75.802934,2022-03-07,10.333333333333334,10.5,2,1,0,3,60,5
25931,36,4.9,26.913483,75.803139,26.963483,75.853139,2022-03-13,23.416666666666668,23.666666666666668,3,2,1,0,130,4
25932,27,4.0,17.410371,78.437225,17.470371,78.497225,2022-03-09,22.583333333333332,22.666666666666668,0,3,0,0,140,4
25933,24,4.7,27.159795,78.04299,27.169795,78.05299,2022-02-15,10.583333333333334,10.75,3,1,1,3,60,12
25934,27,4.9,13.022394,80.242439,13.072394,80.292439,2022-03-21,17.416666666666668,17.583333333333332,4,0,0,0,100,10
25935,29,5.0,12.935662,77.61413,13.015662,77.69413,2022-03-31,20.5,20.75,2,2,1,0,135,10
25936,30,4.8,12.933298,77.614293,13.013298,77.694293,2022-03-10,20.916666666666668,21.166666666666668,0,1,0,0,150,5
25937,28,4.7,27.195928,77.998092,27.255928,78.058092,2022-02-15,20.666666666666668,20.75,5,3,0,3,130,11
25938,21,4.5,9.979186,76.317361,9.999186,76.337361,2022-02-11,8.333333333333334,8.416666666666666,1,3,0,0,50,0
25939,36,4.1,22.751234,75.88949,22.861234,75.99949,2022-03-18,21.75,22.0,5,2,0,0,260,5
25940,30,4.6,12.935662,77.61413,13.045662,77.72413,2022-04-04,17.25,17.416666666666668,5,3,0,3,145,4
25941,28,4.7,12.949934,77.699386,13.019934,77.769386,2022-04-06,23.5,23.666666666666668,0,2,0,0,75,11
25942,38,4.9,0.0,0.0,0.02,0.02,2022-02-17,10.833333333333334,11.083333333333334,3,2,1,3,100,7
25943,25,4.9,0.0,0.0,0.02,0.02,2022-03-05,10.25,10.5,1,2,1,3,80,2
25944,27,4.8,19.121999,72.908493,19.131999,72.918493,2022-03-11,10.0,10.083333333333334,2,3,1,3,115,1
25945,32,4.2,27.201725,78.007553,27.341725,78.147553,2022-02-18,21.25,21.333333333333332,3,3,1,3,160,7
25946,24,4.8,22.75004,75.902847,22.86004,76.012847,2022-03-25,22.5,22.583333333333332,4,3,0,0,55,2
25947,34,4.1,15.556561,73.763633,15.576561,73.783633,2022-02-17,10.0,10.166666666666666,2,3,1,3,140,10
25948,28,4.1,21.149569,72.772697,21.209569,72.832697,2022-03-15,22.916666666666668,23.166666666666668,0,2,1,0,140,6
25949,39,4.8,23.233219,77.433571,23.303219,77.503571,2022-02-16,23.416666666666668,23.5,0,1,0,0,130,2
25950,28,4.0,26.49095,80.318656,26.62095,80.448656,2022-02-16,20.25,20.333333333333332,5,2,0,1,190,9
25951,39,4.9,23.416792,85.316842,23.506792,85.406842,2022-03-02,17.416666666666668,17.583333333333332,0,1,0,0,190,15
25952,27,4.8,0.0,0.0,0.08,0.08,2022-03-14,19.166666666666668,19.25,3,1,0,0,135,5
25953,22,4.6,13.029198,77.570997,13.039198,77.580997,2022-03-19,8.333333333333334,8.5,4,2,1,3,85,14
25954,26,4.5,22.311358,73.164798,22.421358,73.274798,2022-03-29,17.583333333333332,17.666666666666668,2,1,1,0,75,13
25955,36,4.8,13.029198,77.570997,13.139198,77.680997,2022-03-04,21.666666666666668,21.833333333333332,2,1,0,0,220,8
25956,26,4.5,12.970221,77.645396,13.100221,77.775396,2022-03-04,18.0,18.083333333333332,2,1,1,3,125,3
25957,39,5.0,17.45971,78.368855,17.47971,78.388855,2022-03-01,11.75,12.0,4,1,0,0,220,9
25958,34,4.4,18.593481,73.785901,18.643481,73.835901,2022-03-26,22.833333333333332,22.916666666666668,5,1,1,0,120,3
25959,30,5.0,13.058616,80.264151,13.088616,80.294151,2022-03-21,21.333333333333332,21.583333333333332,1,2,0,3,175,3
25960,32,4.6,23.234249,77.434007,23.364249,77.564007,2022-02-16,18.5,18.666666666666668,4,1,0,0,190,3
25961,33,4.6,21.160437,72.774209,21.190437,72.804209,2022-04-01,20.75,20.833333333333332,5,1,0,0,24,14
25962,28,4.6,19.176269,72.836721,19.286269,72.946721,2022-03-20,23.0,23.25,2,1,1,0,80,0
25963,24,5.0,12.304569,76.643622,12.374569,76.713622,2022-03-14,19.583333333333332,19.666666666666668,0,0,0,3,205,9
25964,38,4.4,13.045479,80.23311,13.155479,80.34311,2022-03-25,18.583333333333332,18.666666666666668,5,0,0,0,160,0
25965,36,4.1,12.311072,76.654878,12.421072,76.764878,2022-03-31,21.833333333333332,21.916666666666668,2,3,0,0,260,6
25966,25,4.8,12.284747,76.625861,12.334747,76.675861,2022-03-26,19.5,19.75,0,0,0,0,140,4
25967,28,4.5,0.0,0.0,0.01,0.01,2022-03-26,11.0,11.166666666666666,3,1,0,0,90,9
25968,37,4.9,12.970221,77.645396,13.040221,77.715396,2022-03-06,22.166666666666668,22.333333333333332,2,2,0,0,75,12
25969,37,4.7,0.0,0.0,0.03,0.03,2022-03-13,0.0,0.16666666666666666,2,2,1,3,75,13
25970,24,2.7,26.891191,75.802083,27.021191,75.932083,2022-03-25,22.333333333333332,22.416666666666668,0,1,1,0,155,13
25971,39,4.2,0.0,0.0,0.05,0.05,2022-03-21,23.333333333333332,23.5,4,2,0,3,100,4
25972,37,5.0,17.440827,78.393391,17.480827,78.433391,2022-04-01,12.583333333333334,12.833333333333334,0,2,2,0,175,14
25973,39,4.9,12.975377,77.696664,12.995377,77.716664,2022-03-13,10.75,10.833333333333334,3,1,0,0,135,3
25974,36,4.7,26.956431,75.776649,27.006431,75.826649,2022-03-17,23.666666666666668,23.833333333333332,2,2,0,3,75,10
25975,29,4.6,26.911927,75.797282,26.931927,75.817282,2022-03-26,8.916666666666666,9.083333333333334,1,0,0,0,85,15
25976,38,4.6,13.064181,80.236442,13.144181,80.316442,2022-03-27,22.333333333333332,22.416666666666668,5,2,0,0,145,14
25977,27,4.9,17.483216,78.552111,17.503216,78.572111,2022-04-05,9.166666666666666,9.333333333333334,1,3,0,0,80,7
25978,31,4.8,10.006881,76.345397,10.036881,76.375397,2022-02-17,21.416666666666668,21.666666666666668,4,3,1,0,135,10
25979,39,4.6,19.003517,72.82765,19.063517,72.88765,2022-04-01,23.916666666666668,0.0,3,3,0,0,120,12
25980,24,4.6,17.440827,78.393391,17.550827,78.503391,2022-03-16,19.166666666666668,19.25,3,2,1,3,205,2
25981,25,4.9,12.939496,77.625999,13.049496,77.735999,2022-03-20,20.25,20.416666666666668,1,2,0,0,95,5
25982,20,4.7,-25.453436,81.833167,25.473436,81.853167,2022-02-17,11.916666666666666,12.083333333333334,2,0,0,0,170,4
25983,20,4.9,23.374878,85.335739,23.444878,85.405739,2022-03-12,22.583333333333332,22.666666666666668,1,2,0,0,50,13
25984,32,4.8,12.337978,76.616792,12.357978,76.636792,2022-03-15,10.916666666666666,11.083333333333334,3,2,0,1,135,3
25985,23,4.9,22.533662,88.366217,22.643662,88.476217,2022-02-18,17.5,17.583333333333332,0,1,0,0,75,1
25986,36,4.7,22.751857,75.866699,22.811857,75.926699,2022-03-05,21.0,21.25,4,3,0,3,125,10
25987,22,4.6,30.332735,78.054222,30.442735,78.164222,2022-02-12,18.25,18.416666666666668,0,3,1,3,32,14
25988,33,4.9,0.0,0.0,0.13,0.13,2022-04-02,23.666666666666668,23.916666666666668,3,0,1,0,145,11
25989,28,4.5,21.175104,72.804342,21.215104,72.844342,2022-04-01,14.166666666666666,14.333333333333334,0,3,2,0,250,15
25990,32,4.6,26.90294,75.793007,27.04294,75.933007,2022-03-08,17.416666666666668,17.583333333333332,1,2,0,0,125,9
25991,24,4.9,18.536718,73.830327,18.666719,73.960327,2022-03-31,18.416666666666668,18.666666666666668,5,1,1,0,205,7
25992,20,4.9,22.732225,75.874765,22.802225,75.944765,2022-03-25,23.5,23.75,5,1,0,3,105,7
25993,28,4.9,0.0,0.0,0.11,0.11,2022-03-31,20.75,20.916666666666668,4,1,0,3,90,5
25994,35,4.9,26.956431,75.776649,27.096431,75.916649,2022-03-23,19.416666666666668,19.5,1,2,1,0,250,14
25995,24,4.6,12.311072,76.654878,12.361072,76.704878,2022-04-03,17.25,17.416666666666668,2,1,0,0,105,11
25996,25,4.6,12.334022,76.618203,12.374022,76.658203,2022-04-05,15.166666666666666,15.25,0,2,0,0,80,7
25997,30,4.9,0.0,0.0,0.08,0.08,2022-02-18,17.25,17.416666666666668,5,3,0,3,145,15
25998,26,4.5,0.0,0.0,0.01,0.01,2022-03-01,10.333333333333334,10.5,2,1,0,0,27,10
25999,38,4.8,21.185047,72.80859,21.275047,72.89859,2022-03-04,17.25,17.333333333333332,2,3,1,0,210,3
26000,30,3.5,22.551084,88.354127,22.631084,88.434127,2022-02-14,22.0,22.083333333333332,1,0,0,3,39,7
26001,22,4.7,12.323194,76.630583,12.343194,76.650583,2022-04-01,9.916666666666666,10.083333333333334,0,3,0,3,75,11
26002,36,4.6,22.745049,75.892471,22.815049,75.962471,2022-03-18,22.666666666666668,22.833333333333332,4,2,1,3,185,0
26003,38,4.2,23.39925,85.390464,23.52925,85.520464,2022-04-04,19.333333333333332,19.416666666666668,5,3,1,0,180,7
26004,36,4.7,10.003064,76.307589,10.053064,76.357589,2022-02-15,22.916666666666668,23.166666666666668,3,2,1,3,135,0
26005,30,4.6,21.183434,72.814492,21.213434,72.844492,2022-03-19,17.833333333333332,17.916666666666668,5,2,0,0,85,10
26006,21,4.6,22.753839,75.897429,22.823839,75.967429,2022-03-12,22.833333333333332,23.083333333333332,0,1,0,0,100,5
26007,39,4.1,26.910262,75.783013,26.950262,75.823013,2022-03-30,16.416666666666668,16.666666666666668,2,1,0,0,185,12
26008,22,4.8,0.0,0.0,0.06,0.06,2022-03-07,17.916666666666668,18.166666666666668,0,3,0,0,70,15
26009,36,4.4,22.745536,75.893106,22.835536,75.983106,2022-03-27,19.75,20.0,1,1,1,0,165,3
26010,39,4.6,21.17106,72.789292,21.23106,72.849292,2022-03-15,0.0,0.08333333333333333,3,1,1,3,15,0
26011,36,4.3,18.520016,73.830547,18.650016,73.960547,2022-03-16,17.416666666666668,17.666666666666668,0,1,0,2,205,14
26012,36,4.4,18.530963,73.828972,18.560963,73.858972,2022-03-11,21.583333333333332,21.666666666666668,4,3,1,0,160,4
26013,23,4.6,26.902328,75.794257,26.932328,75.824257,2022-03-30,18.666666666666668,18.75,2,2,0,0,140,4
26014,20,4.8,25.457116,81.859682,25.527116,81.929682,2022-02-14,22.833333333333332,22.916666666666668,2,2,2,0,100,8
26015,34,4.7,26.846156,75.8023,26.976156,75.9323,2022-03-29,22.166666666666668,22.25,1,3,1,0,105,4
26016,22,4.0,19.055831,72.833984,19.135831,72.913984,2022-03-02,21.583333333333332,21.666666666666668,0,0,0,0,170,11
26017,22,4.7,21.157735,72.768778,21.187735,72.798778,2022-04-05,19.25,19.416666666666668,3,0,0,3,110,9
26018,36,4.4,21.173343,72.792731,21.233343,72.852731,2022-03-17,19.583333333333332,19.666666666666668,0,1,0,0,38,2
26019,29,5.0,9.985697,76.281128,10.015697,76.311128,2022-02-17,23.75,23.916666666666668,0,2,0,0,65,12
26020,25,4.9,12.323194,76.630583,12.453194,76.760583,2022-03-25,18.583333333333332,18.75,2,1,0,0,215,4
26021,24,4.7,26.892312,75.806896,26.962312,75.876896,2022-03-04,20.583333333333332,20.75,1,2,2,0,120,2
26022,27,4.4,-22.5491,88.400467,22.5691,88.420467,2022-02-11,11.916666666666666,12.166666666666666,1,1,0,3,245,1
26023,30,4.7,26.910262,75.783013,27.020262,75.893013,2022-04-02,22.5,22.583333333333332,5,1,0,0,135,11
26024,20,4.6,23.359407,85.325055,23.429407,85.395055,2022-03-29,21.75,22.0,0,2,0,0,38,3
26025,29,4.6,21.157735,72.768778,21.237735,72.848778,2022-03-16,17.166666666666668,17.416666666666668,2,1,1,0,165,9
26026,38,4.9,12.323225,76.630028,12.363225,76.670028,2022-03-26,15.666666666666666,15.833333333333334,5,1,0,0,75,9
26027,29,4.9,26.921411,75.793604,26.951411,75.823604,2022-03-19,23.333333333333332,23.583333333333332,5,2,0,0,17,9
26028,31,4.6,0.0,0.0,0.08,0.08,2022-02-18,17.333333333333332,17.416666666666668,4,3,0,0,105,7
26029,28,4.6,12.352058,76.60665,12.372058,76.62665,2022-03-28,9.75,10.0,1,0,0,3,120,5
26030,35,4.9,23.351058,85.325731,23.371058,85.345731,2022-03-30,9.25,9.5,1,1,0,0,115,14
26031,21,4.9,11.003681,76.975525,11.113681,77.085525,2022-03-16,22.833333333333332,23.083333333333332,2,0,0,0,135,2
26032,39,4.8,12.906229,77.596791,12.936229,77.626791,2022-03-19,18.166666666666668,18.25,4,3,0,3,150,9
26033,23,4.9,13.058616,80.264151,13.148616,80.354151,2022-03-23,18.5,18.666666666666668,5,3,0,0,100,4
26034,31,4.6,12.906229,77.596791,12.966229,77.656791,2022-03-03,17.25,17.5,2,1,1,3,110,7
26035,27,4.7,0.0,0.0,0.07,0.07,2022-02-12,18.75,18.833333333333332,5,1,1,0,75,12
26036,34,5.0,21.17106,72.789292,21.20106,72.819292,2022-03-05,23.916666666666668,0.0,4,1,0,3,80,15
26037,21,4.5,21.160437,72.774209,21.190437,72.804209,2022-03-24,21.166666666666668,21.25,1,1,1,0,140,4
26038,35,5.0,12.986047,80.218114,13.066047,80.298114,2022-03-27,23.166666666666668,23.416666666666668,3,2,1,0,145,13
26039,27,4.8,17.428294,78.404423,17.558294,78.534423,2022-03-08,19.333333333333332,19.416666666666668,2,3,0,3,195,1
26040,31,4.0,12.323194,76.630583,12.413194,76.720583,2022-03-25,19.833333333333332,20.083333333333332,1,3,0,0,38,14
26041,31,4.6,12.3085,76.665808,12.3785,76.735808,2022-03-31,23.916666666666668,0.16666666666666666,5,2,1,0,130,13
26042,32,4.3,19.176269,72.836721,19.266269,72.926721,2022-03-29,20.416666666666668,20.5,4,3,0,0,215,11
26043,33,3.7,22.744648,75.894377,22.854648,76.004377,2022-03-27,21.5,21.666666666666668,5,1,0,0,205,1
26044,28,4.7,0.0,0.0,0.06,0.06,2022-03-26,20.25,20.416666666666668,1,2,1,3,90,4
26045,36,4.6,12.972793,80.249982,13.062793,80.339982,2022-03-29,21.333333333333332,21.5,3,2,0,3,140,2
26046,24,5.0,26.911927,75.797282,26.991927,75.877282,2022-03-23,20.5,20.583333333333332,0,3,0,0,130,10
26047,20,4.7,21.185047,72.80859,21.195047,72.81859,2022-03-13,8.5,8.583333333333334,3,3,0,0,85,5
26048,31,4.9,18.55144,73.804855,18.61144,73.864855,2022-03-19,21.5,21.75,4,1,0,0,120,7
26049,36,4.1,12.975377,77.696664,13.035377,77.756664,2022-03-01,21.833333333333332,22.0,5,2,0,0,165,2
26050,31,3.7,11.006686,76.951736,11.096686,77.041736,2022-03-02,19.5,19.75,3,2,0,3,180,13
26052,38,5.0,22.732225,75.874765,22.772225,75.914765,2022-03-11,12.833333333333334,13.083333333333334,0,3,0,0,125,15
26053,35,4.9,11.016298,76.972076,11.026298,76.982076,2022-03-30,11.833333333333334,12.083333333333334,1,3,0,0,155,0
26054,33,5.0,17.430448,78.418213,17.560448,78.548213,2022-04-02,19.0,19.083333333333332,0,1,1,0,180,13
26055,34,4.7,26.956431,75.776649,26.976431,75.796649,2022-03-05,11.583333333333334,11.833333333333334,1,1,0,0,130,2
26056,23,4.6,22.651847,75.881991,22.711847,75.941991,2022-03-15,19.583333333333332,19.666666666666668,4,0,1,0,180,7
26057,26,4.9,26.902328,75.794257,26.982328,75.874257,2022-03-27,22.5,22.666666666666668,5,3,0,0,50,10
26058,35,5.0,30.332735,78.054222,30.422735,78.144222,2022-02-18,22.416666666666668,22.666666666666668,0,1,1,0,120,11
26059,26,5.0,30.895204,75.822103,30.985204,75.912103,2022-02-14,20.916666666666668,21.166666666666668,3,1,0,0,205,13
26060,34,4.6,9.985497,76.276999,9.995497,76.286999,2022-02-17,9.666666666666666,9.75,2,2,0,0,100,5
26061,34,4.7,12.933298,77.614293,13.023298,77.704293,2022-03-08,22.5,22.666666666666668,3,0,0,1,135,5
26062,38,4.2,18.593481,73.785901,18.623481,73.815901,2022-03-21,19.916666666666668,20.166666666666668,2,1,0,0,210,10
26063,20,4.0,22.744648,75.894377,22.754648,75.904377,2022-03-01,9.166666666666666,9.25,0,2,0,0,95,12
26064,33,4.9,19.875016,75.322405,19.885016,75.332405,2022-02-17,11.166666666666666,11.333333333333334,1,2,1,0,125,10
26065,37,4.5,17.429585,78.392621,17.499585,78.462621,2022-03-27,23.583333333333332,23.833333333333332,0,1,0,0,115,0
26066,30,4.5,13.02978,80.208812,13.08978,80.268812,2022-03-28,18.666666666666668,18.75,4,2,0,0,150,11
26067,39,5.0,12.949934,77.699386,12.989934,77.739386,2022-03-09,16.5,16.583333333333332,5,1,0,0,115,4
26068,29,4.9,21.157729,72.768726,21.237729,72.848726,2022-04-04,18.583333333333332,18.666666666666668,5,1,2,0,100,10
26069,37,4.7,17.424114,78.347554,17.434114,78.357554,2022-03-24,9.416666666666666,9.5,5,1,1,0,130,10
26070,37,4.6,18.56245,73.916619,18.67245,74.026619,2022-03-23,23.166666666666668,23.416666666666668,3,1,0,0,44,9
26071,39,4.1,9.979363,76.285001,9.999363,76.305001,2022-02-17,11.916666666666666,12.083333333333334,1,0,1,0,245,13
26072,38,4.6,0.0,0.0,0.06,0.06,2022-03-05,22.25,22.333333333333332,0,3,1,0,140,14
26073,34,4.5,19.1813,72.836191,19.3113,72.966191,2022-03-27,22.583333333333332,22.833333333333332,4,2,2,3,135,15
26074,29,4.7,13.054347,80.257221,13.104347,80.307221,2022-03-26,20.416666666666668,20.666666666666668,2,1,0,0,105,3
26075,22,4.8,23.333017,85.3172,23.413017,85.3972,2022-03-27,17.416666666666668,17.666666666666668,5,1,1,0,70,15
26076,33,4.9,0.0,0.0,0.05,0.05,2022-02-17,17.25,17.333333333333332,3,2,1,0,90,4
26077,24,4.6,22.761226,75.887522,22.801226,75.927522,2022-03-30,13.5,13.75,3,2,0,0,120,5
26078,33,4.6,11.001753,76.986241,11.091753,77.076241,2022-03-16,17.666666666666668,17.916666666666668,1,2,1,0,150,9
26079,30,3.6,23.353783,85.326967,23.433783,85.406967,2022-03-10,22.25,22.416666666666668,2,2,0,3,185,6
26080,23,4.6,12.979096,77.640625,13.049096,77.710625,2022-03-06,19.833333333333332,20.083333333333332,3,2,1,3,135,1
26081,30,4.8,11.024839,77.007003,11.084839,77.067003,2022-03-24,21.833333333333332,22.083333333333332,4,2,2,0,140,15
26082,29,4.7,22.311603,73.165012,22.361603,73.215012,2022-03-26,21.416666666666668,21.583333333333332,5,3,1,0,13,7
26083,24,4.9,26.88842,75.800689,26.99842,75.910689,2022-03-04,23.666666666666668,23.916666666666668,5,1,0,0,135,0
26084,28,4.8,13.02978,80.208812,13.08978,80.268812,2022-03-19,20.666666666666668,20.75,0,0,0,0,100,9
26085,26,4.5,0.0,0.0,0.02,0.02,2022-03-24,10.75,11.0,1,0,1,0,85,2
26086,34,4.6,22.728163,75.884212,22.838163,75.994212,2022-03-23,17.666666666666668,17.833333333333332,3,1,0,0,150,11
26087,27,4.4,19.254567,72.848923,19.324567,72.918923,2022-03-23,22.0,22.083333333333332,1,1,0,0,155,13
26088,22,4.7,22.725748,75.898497,22.785747,75.958497,2022-03-30,17.416666666666668,17.5,5,2,0,0,110,15
26089,28,4.7,27.160832,78.011608,27.180832,78.031608,2022-02-17,11.583333333333334,11.666666666666666,4,1,1,0,100,4
26090,22,4.6,21.157735,72.768778,21.287735,72.898778,2022-03-08,17.416666666666668,17.5,5,2,1,0,190,4
26091,26,4.9,21.186884,72.793616,21.246884,72.853616,2022-03-26,22.666666666666668,22.916666666666668,5,0,0,0,85,13
26092,25,4.8,0.0,0.0,0.04,0.04,2022-02-11,17.0,17.166666666666668,3,3,1,0,120,13
26093,21,4.7,0.0,0.0,0.13,0.13,2022-04-04,23.416666666666668,23.5,5,1,0,0,90,6
26094,25,4.3,23.374989,85.335486,23.434989,85.395486,2022-03-15,22.583333333333332,22.666666666666668,4,1,0,0,110,15
26095,32,4.9,0.0,0.0,0.11,0.11,2022-02-16,19.666666666666668,19.916666666666668,1,0,0,0,46,1
26096,38,4.1,19.1093,72.825451,19.1893,72.905451,2022-03-29,21.666666666666668,21.833333333333332,2,1,0,0,190,14
26097,37,4.6,13.066762,80.251865,13.106762,80.291865,2022-04-05,15.333333333333334,15.416666666666666,4,3,0,0,135,7
26098,23,4.3,12.979096,77.640625,13.059096,77.720625,2022-03-08,20.75,20.916666666666668,4,2,1,3,175,0
26099,36,4.5,26.902908,75.792934,27.032908,75.922934,2022-04-06,21.75,21.833333333333332,0,1,1,0,170,1
26100,31,4.9,17.455894,78.375467,17.545894,78.465467,2022-03-25,20.916666666666668,21.166666666666668,3,1,0,0,265,13
26101,27,4.8,11.026117,76.944652,11.076117,76.994652,2022-03-26,18.666666666666668,18.916666666666668,5,1,0,3,60,7
26102,31,4.9,12.949934,77.699386,13.039934,77.789386,2022-03-31,23.666666666666668,23.75,3,2,0,0,75,2
26103,33,4.8,17.422819,78.449578,17.442819,78.469578,2022-03-13,8.583333333333334,8.666666666666666,2,1,1,3,140,2
26104,25,4.1,23.357804,85.325146,23.467804,85.435146,2022-03-29,18.666666666666668,18.833333333333332,1,3,1,3,190,3
26105,32,4.8,21.173343,72.792731,21.213343,72.832731,2022-03-05,13.916666666666666,14.083333333333334,1,1,1,0,155,15
26106,28,4.8,26.481547,80.299775,26.521547,80.339775,2022-02-15,15.0,15.166666666666666,1,2,0,0,95,13
26107,34,4.8,30.362686,78.06889,30.492686,78.19889,2022-02-18,19.666666666666668,19.75,1,3,1,0,225,4
26108,26,5.0,23.353783,85.326967,23.443783,85.416967,2022-03-06,23.0,23.25,1,1,0,0,105,6
26109,39,4.6,13.066762,80.251865,13.126762,80.311865,2022-04-01,21.916666666666668,22.0,0,0,1,0,225,3
